duration,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,imdb_score,suitable_for_kids,gross,facenumber_in_poster,budget,title_year,num_voted_users,num_critic_for_reviews,num_user_for_reviews
0.16891891891891891,0.007739803461170537,0.0007937524804765016,0.002153316106804479,0.0024349943473345507,0.001461792401115835,0.02003203521007705,0.7162162162162162,1,0.0015747732378884188,0.046511627906976744,0.002857091100677586,0.6666666666666643,0.03308552429897582,0.1724137931034483,0.030836133623245703
0.18581081081081086,0.0006957126706670146,0.010934409170028657,0.014584154513204573,0.08687711974954344,0.020745270492502226,0.02003203521007705,0.4594594594594595,0,0.010611556440896298,0.20930232558139533,0.0023809005997705553,0.6666666666666643,0.007506471402143049,0.06280788177339902,0.014627396718719116
0.3614864864864865,0.0075658752935037835,0.017184428701339693,0.006649732112877561,0.029132968084181237,0.02158580112314383,0.02003203521007705,0.6756756756756757,0,0.16043607616161346,0.023255813953488372,0.014761853623353355,0.38888888888888573,0.041213984146692216,0.050492610837438424,0.026092113065823288
0.35472972972972977,0.004478650317418906,0.021871943349822967,0.007284777879969051,0.03913383772501957,0.024550498836656883,0.02003203521007705,0.6756756756756757,1,0.04155108715590995,0.023255813953488372,0.006666615107933832,0.4166666666666643,0.020361096546099935,0.05295566502463055,0.02470844040324175
0.3310810810810811,0.015436124880424387,0.021871943349822967,0.0016131622359450502,0.009131228802504566,0.022517693778855177,0.028628245427532513,0.527027027027027,0,0.18567100389262706,0.0,0.01666661562698148,0.6111111111111072,0.08436021593829117,0.23399014778325122,0.1454832970942874
0.2972972972972973,0.6086616227498044,0.017184428701339693,0.007284777879969051,0.04339507783285503,0.022775030149468276,0.014301228398440073,0.5810810810810811,0,0.41684231722738535,0.046511627906976744,0.04404756942913575,0.7777777777777715,0.19755974580734809,0.5775862068965517,0.4058114251828425
0.23310810810810811,0.0003043742934168189,0.0012875040234500733,0.0052701499291960465,0.02482824593442908,0.004571146654322642,0.02003203521007705,0.5810810810810811,1,0.0658003891187217,0.0,0.006904710358387347,0.5277777777777715,0.032175326174054976,0.16009852216748768,0.0784740067206958
0.24662162162162166,0.0038699017305852687,0.02030943846699521,0.004671601045270734,0.02487172797634577,0.022050224750581673,0.02003203521007705,0.49999999999999994,1,0.0589965175605492,0.046511627906976744,0.00880947236201547,0.8333333333333286,0.04457781128716692,0.24876847290640394,0.03459181656453845
0.27702702702702703,0.019610400904426475,0.03749699217810056,0.16787106381115052,0.08687711974954344,0.07660858072139455,0.02003203521007705,0.689189189189189,1,0.004386130262786924,0.046511627906976744,0.00047613859614243194,0.6944444444444429,0.03233333846232147,0.1440886699507389,0.04368452263293141
0.31081081081081086,0.0038699017305852687,0.0031218847558898625,0.006189871384983722,0.032307157144099485,0.008175378543323873,0.05728227948571739,0.7162162162162162,1,0.033651911490970646,0.0,0.004285662603398677,0.75,0.1304654793453675,0.4051724137931034,0.2105159122356197
0.22635135135135137,0.0006087485868336378,0.0014703170947409211,0.005598621877691645,0.020436559700843553,0.004239197963235921,0.05728227948571739,0.7162162162162162,0,0.008349570720171541,0.06976744186046512,0.0019047100988635244,0.8333333333333286,0.06277644752867598,0.19950738916256158,0.029452460960664166
0.18581081081081086,0.0003478563353335073,0.0015015671923974763,0.003963561511846889,0.004522132359335594,0.0026677711320363985,0.04008985905080646,0.8243243243243243,0,0.005842482295184946,0.0,0.0017380434235460636,0.75,0.04152823330425592,0.29679802955665024,0.031033801146471637
0.6114864864864865,0.0038699017305852687,0.0015375048047025148,0.005423436838493992,0.017871119227758938,0.0038493866562716987,0.05155147267408042,0.7837837837837838,1,0.1413574626993091,0.023255813953488372,0.030952330654192402,0.80555555555555,0.2322555751114667,0.5541871921182265,0.24273571852144693
0.16216216216216217,0.006870162622836768,0.25624767577398677,1.0,0.032437603269849555,0.46246695740093313,0.02003203521007705,0.445945945945946,1,0.0873973874370183,0.0,0.009523758113376017,0.80555555555555,0.044576627674520725,0.270935960591133,0.057125914212294925
0.21283783783783788,0.0012609792155839638,0.0031218847558898625,0.014584154513204573,0.02434994347334551,0.008400738205162564,0.02003203521007705,0.5945945945945945,1,0.009104112088261378,0.09302325581395349,0.005476138855666255,0.8611111111111072,0.025947748236121254,0.16625615763546797,0.016208736904526587
0.1891891891891892,0.00017392816766675367,0.0015593798730621034,0.004729996058336618,0.019827811114009917,0.004056473913096442,0.02003203521007705,0.5675675675675675,0,0.04153175791184257,0.0,0.003571376852038132,0.6944444444444429,0.02262238850664776,0.12561576354679804,0.04921921328325756
0.20608108108108109,0.0010000869640838335,0.001542192319350998,0.004832187331201916,0.019001652317592835,0.0038920222679709104,0.02003203521007705,0.48648648648648657,0,0.14202656223404828,0.0,0.01499994887380687,0.8611111111111072,0.01424300277793888,0.19088669950738918,0.016011069381300654
0.28040540540540543,0.004304722149752152,0.02030943846699521,0.0062044701382501935,0.03222019306026611,0.02578693157593403,0.008570421586803097,0.6756756756756757,0,0.0327992959053291,0.046511627906976744,0.0064285198574803165,0.44444444444444287,0.03754241771820787,0.07512315270935961,0.036370824273571856
0.3040540540540541,0.009131228802504566,0.0015593798730621034,0.006576738346545205,0.03513348986868423,0.005495425807944842,0.0028396147751661217,0.49999999999999994,0,0.014463847170320628,0.06976744186046512,0.02333328263967991,0.4166666666666643,0.012475277290852686,0.07389162561576355,0.033208143901956914
0.28716216216216217,0.5216975389164276,0.01874693358416745,0.004832187331201916,0.02787198886859727,0.02352115335420448,0.02003203521007705,0.7297297297297296,0,0.14426318193794962,0.11627906976744186,0.005952329356573286,0.1666666666666643,0.03645467769635838,0.12931034482758622,0.04309152006325361
0.32432432432432434,0.0038699017305852687,0.06874708983465574,0.10947605074526637,0.47821549699973914,0.11182559598494354,0.17189841571845693,0.6081081081081081,0,0.3088772623704976,0.09302325581395349,0.05119042694274121,0.9166666666666643,0.10379513558874669,0.645320197044335,0.10081043684522634
0.22635135135135137,0.0038699017305852687,0.001289066528332901,0.005306646812362224,0.02952430646143143,0.005439085892485169,0.0010057565954422892,0.6216216216216217,1,0.0002893758775780881,0.06976744186046512,0.000833281471822705,0.7222222222222214,0.0011410025909280826,0.03571428571428572,0.004546353034196481
0.16891891891891891,0.0013479432994173408,0.0015593798730621034,0.007284777879969051,0.04339507783285503,0.007669842004604646,0.02003203521007705,0.2837837837837838,0,0.027844841159865887,0.0,0.009523758113376017,0.6666666666666643,0.014040605015440227,0.10467980295566502,0.040719509784542404
0.20945945945945948,0.0082615879641708,0.0624970703033447,0.0038832683688812975,0.021697538916427516,0.06287382295257701,0.02003203521007705,0.6351351351351351,0,0.06282822987707186,0.023255813953488372,0.009523758113376017,0.6666666666666643,0.08728078014276736,0.23891625615763548,0.10476378730974502
0.28716216216216217,0.0038699017305852687,0.034371982412445046,0.0026934699776639077,0.008087659796504046,0.03466427501187706,0.02003203521007705,0.8108108108108107,1,0.10028891762985309,0.023255813953488372,0.005952329356573286,0.19444444444444287,0.12959729946938645,0.15024630541871922,0.08242735718521448
0.18243243243243246,0.0004348204191668842,0.0011375035546986084,0.004416122863107491,0.007826767545003915,0.003372781425491223,0.02003203521007705,0.4324324324324324,0,0.1570272153849843,0.0,0.03571423566326271,0.80555555555555,0.019541444788612698,0.17733990147783252,0.017592409567108124
0.2736486486486487,0.0026958865988346813,0.0031218847558898625,0.006547540840012263,0.02878511174884773,0.007322666309339636,0.031493648833351,0.7027027027027026,0,0.188231743461589,0.0,0.014285663122446324,0.7777777777777715,0.06903953384599543,0.2204433497536946,0.06305593990907295
0.29054054054054057,0.012001043569006001,0.017184428701339693,0.014584154513204573,0.04178624228193756,0.023181591161028615,0.02003203521007705,0.6351351351351351,1,0.1481952209206694,0.046511627906976744,0.02023804438378421,0.80555555555555,0.041330569992342026,0.229064039408867,0.04210318244712394
0.18581081081081086,0.0004783024610835726,0.0005796893115290986,0.0024233930422341934,0.009392121054004698,0.00172674227381808,0.0016705301855921785,0.6621621621621621,1,0.0008592427550360784,0.0,0.00047613859614243194,0.6944444444444429,0.003309972765073011,0.15024630541871922,0.012453053963233842
0.3614864864864865,0.019392990694843033,0.0009562529882905885,0.0032774201083227493,0.014436037916340553,0.002781973663373573,0.08307091013808379,0.7162162162162162,1,0.0008121937970785847,0.046511627906976744,0.01666661562698148,0.80555555555555,0.031054444998112135,0.2204433497536946,0.033801146471634715
0.35135135135135137,0.0038699017305852687,0.02030943846699521,0.08027854421232428,0.04339507783285503,0.04232345811355691,0.06874389310899134,0.4594594594594595,1,0.022313085010008834,0.09302325581395349,0.005952329356573286,0.9166666666666643,0.047841031352715384,0.41256157635467977,0.08499703498715162
0.2533783783783784,0.00382641968866858,0.0015593798730621034,0.002992744419626564,0.014870858335507437,0.003153512565323848,0.02003203521007705,0.5810810810810811,1,0.025893884014818375,0.06976744186046512,0.00833328186110844,0.9166666666666643,0.037595088480963365,0.3657635467980295,0.02628978058904922
0.18243243243243246,0.003913383772501957,0.04843452635789487,0.006416152060614024,0.027567614575180453,0.052254510238637614,0.037224455644987976,0.21621621621621617,0,0.04209584179505509,0.18604651162790697,0.004761853104305709,0.9166666666666643,0.029776735146548997,0.18719211822660098,0.03478948408776438
0.2364864864864865,0.0038699017305852687,0.02030943846699521,0.08027854421232428,0.03522045395251761,0.03897656259516878,0.02289743861589554,0.6081081081081081,0,0.07682058024326274,0.06976744186046512,0.013095186870178747,0.3333333333333286,0.04672429282103422,0.05911330049261084,0.03399881399486065
0.20270270270270274,0.0009566049221671452,0.0009046903271572724,0.0031825282120906875,0.018784242108009393,0.0036072772898368883,0.06874389310899134,0.527027027027027,1,0.1367611946253893,0.0,0.0011904243475029783,0.8611111111111072,0.04545427645167132,0.30788177339901474,0.06186993476971734
0.1722972972972973,0.0038699017305852687,0.032809477529617284,0.006262865151316078,0.021219236455343946,0.03419376058276791,0.02003203521007705,0.6081081081081081,0,0.08726447324322105,0.046511627906976744,0.013095186870178747,0.5277777777777715,0.033645373080624146,0.17118226600985223,0.07056730579165843
0.3040540540540541,0.010740064353422039,0.017184428701339693,0.07297916757908875,0.040612227150186975,0.035937252561182104,0.02003203521007705,0.6081081081081081,1,0.22698129074472337,0.023255813953488372,0.02023804438378421,0.47222222222222143,0.08647000548012655,0.17364532019704434,0.07748566910456613
0.21959459459459463,0.0017392816766675365,0.0015203172509914093,0.004138746551044541,0.02413253326376207,0.005428426989560366,0.02003203521007705,0.6351351351351351,0,0.0692839620258723,0.046511627906976744,0.004999948354759224,0.8611111111111072,0.011069737273500925,0.12561576354679804,0.008697371021941095
0.347972972972973,0.0038699017305852687,0.00092031537598555,0.003781077096016,0.0055657013653361165,0.0020388958594730238,0.02003203521007705,0.7837837837837838,0,0.013360764029002624,0.023255813953488372,0.0021428053493170395,0.25,0.01385951228057301,0.05541871921182266,0.02115042498517494
0.21283783783783788,0.0012609792155839638,0.00624689452154538,0.0071387903473043406,0.023871641012261937,0.00972396486825596,0.02003203521007705,0.6216216216216217,0,0.013886912627089699,0.0,0.0023809005997705553,0.5277777777777715,0.01612257966009012,0.09359605911330049,0.06325360743229888
0.27702702702702703,0.0004783024610835726,0.00031406348144837954,0.0012408940276500387,0.006000521784503001,0.0011740020221461549,0.031493648833351,0.7972972972972974,0,0.0013810324113487725,0.0,0.00523804360521274,0.6944444444444429,0.012648084737196566,0.14039408866995073,0.028859458390986362
0.20608108108108109,0.0022175841377511086,0.012496914052856417,0.007284777879969051,0.020697451952343685,0.015284866794167448,0.028628245427532513,0.7027027027027026,1,0.009009540803103925,0.023255813953488372,0.0005951862213691896,0.9166666666666643,0.062476401722866566,0.2697044334975369,0.034987151610990315
0.29391891891891897,0.03369858248543352,0.0007078147119209748,0.0015985634826785793,0.009435603095921386,0.002230756112119477,0.16903301231263843,0.7702702702702702,1,0.06163702247669589,0.046511627906976744,0.007142805608840863,0.9722222222222214,0.1161094415597174,0.5874384236453202,0.09092706068392964
0.2398648648648649,0.006609270371336638,0.0013781293066540833,0.004489116629439846,0.021741020958344206,0.0034808931551570817,0.02003203521007705,0.6756756756756757,0,0.10525892255493133,0.0,0.004761853104305709,0.75,0.11064411016593066,0.31034482758620685,0.09685708638070765
0.22635135135135137,0.001478389425167406,0.0015593798730621034,0.005722711280456649,0.016305765718758154,0.004205698554043683,0.0009942949818190154,0.36486486486486486,1,0.01683225813098294,0.023255813953488372,0.003571376852038132,0.55555555555555,0.009657095580272017,0.10960591133004927,0.06997430322198063
0.32770270270270274,0.009392121054004698,0.007809399404373138,0.00024087942889677223,0.001174015131750587,0.007767294831345702,0.02003203521007705,0.7702702702702702,1,0.06758216278159708,0.023255813953488372,0.016190425126074447,0.5833333333333286,0.11177150121142754,0.229064039408867,0.13065823285234235
0.29054054054054057,0.004609096443168971,0.0009875030859471435,0.0031679294588242164,0.017305852682841988,0.004067132816021245,0.02003203521007705,0.7297297297297296,0,0.0013878818013043517,0.023255813953488372,0.0023809005997705553,0.7222222222222214,0.012075216216440142,0.05295566502463055,0.034394149041312515
0.22972972972972977,0.010087833724671712,0.03124697264678952,0.08027854421232428,0.47821549699973914,0.06882605888587055,0.05155147267408042,0.49999999999999994,1,0.02834571578514893,0.06976744186046512,0.011880901092865818,0.8611111111111072,0.0504307758225812,0.25492610837438423,0.05396323384067998
0.17905405405405406,0.011870597443255937,0.010934409170028657,0.014584154513204573,0.04230802678493782,0.017672461049323313,0.08880171694972076,0.7837837837837838,0,0.33070296246371916,0.0,0.016428520376527964,0.8333333333333286,0.22839048801533013,0.37315270935960587,0.058311919351650525
0.2533783783783784,0.010696582311505349,0.024996953115478487,0.007197185360370224,0.042003652491521,0.02955256970922513,0.008570421586803097,0.6486486486486487,1,0.04685682790129307,0.0,0.004047567352945162,0.7222222222222214,0.07162987012218433,0.22783251231527094,0.09507807867167425
0.34121621621621623,0.6956257065831812,0.024996953115478487,0.08027854421232428,0.003652491521001826,0.041470745879572675,0.02003203521007705,0.7567567567567568,0,0.09330680414308802,0.0,0.00833328186110844,0.4166666666666643,0.03231795149792099,0.08374384236453203,0.03775449693615339
0.20945945945945948,0.0038699017305852687,0.015621923818511933,0.006678929619410502,0.0382641968866858,0.01941747572815534,0.02003203521007705,0.7567567567567568,1,0.04141141956092018,0.023255813953488372,0.007618996109747893,0.6944444444444429,0.11042159098844676,0.541871921182266,0.2221782961059498
0.3310810810810811,0.006870162622836768,0.03124697264678952,0.007131490970671105,0.01917558048525959,0.03413132986563692,0.13751357484863505,0.8513513513513513,1,0.09269705853678135,0.023255813953488372,0.012857091619725232,0.6944444444444429,0.4685691661803991,0.645320197044335,0.40343941490413127
0.40540540540540543,0.01643621184450822,0.015621923818511933,0.006963605308106688,0.019262544569092967,0.018185611090131684,0.02003203521007705,0.7837837837837838,1,0.1461007000887837,0.023255813953488372,0.03333328315872756,0.6388888888888857,0.18768782453179242,0.23275862068965517,0.1832377940304408
0.36824324324324326,0.01643621184450822,0.045309516592239356,0.021883531146440094,0.019566918862509785,0.05048970045437381,0.04008985905080646,0.8243243243243243,1,0.07543152027851047,0.0,0.023809473140586943,0.7222222222222214,0.23688231694542716,0.20320197044334976,0.1296698952362127
0.3006756756756757,0.003913383772501957,0.0015593798730621034,0.006452648943780202,0.03682928950343508,0.008076403016164987,0.02003203521007705,0.6486486486486487,1,0.09269164503352792,0.11627906976744186,0.004047567352945162,0.9166666666666643,0.006851933608799449,0.06773399014778325,0.012453053963233842
0.26351351351351354,0.0004783024610835726,0.007809399404373138,0.006065781982218719,0.03465518740760066,0.012644504269651972,0.034359052239169484,0.5945945945945945,0,0.10734766828205893,0.023255813953488372,0.03214280690645998,1.0,0.010363120523724923,0.22167487684729065,0.022534097647756476
